2025-06-29 00:26:57,130 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\httpcore-4.4.16.jar
2025-06-29 00:26:57,130 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jansi-2.4.1.jar
2025-06-29 00:26:57,130 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\jcl-over-slf4j-1.7.36.jar
2025-06-29 00:26:57,130 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-artifact-3.9.9.jar
2025-06-29 00:26:57,130 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-builder-support-3.9.9.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-compat-3.9.9.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-core-3.9.9.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-embedder-3.9.9.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-3.9.9.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-model-builder-3.9.9.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-plugin-api-3.9.9.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-repository-metadata-3.9.9.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-api-1.9.22.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-connector-basic-1.9.22.jar
2025-06-29 00:26:57,131 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-impl-1.9.22.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-named-locks-1.9.22.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-provider-3.9.9.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-spi-1.9.22.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-file-1.9.22.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-http-1.9.22.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-transport-wagon-1.9.22.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-resolver-util-1.9.22.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-3.9.9.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-settings-builder-3.9.9.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\maven-shared-utils-3.4.2.jar
2025-06-29 00:26:57,132 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.inject-0.9.0.M3.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\org.eclipse.sisu.plexus-0.9.0.M3.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-0.0.7.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-build-api-1.2.0.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-cipher-2.0.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-classworlds-2.8.0.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-component-annotations-2.1.0.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-interpolation-1.27.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-sec-dispatcher-2.0.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-utils-3.5.1.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\plexus-xml-3.0.1.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-file-3.5.3.jar
2025-06-29 00:26:57,133 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-3.5.3.jar
2025-06-29 00:26:57,134 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-http-shared-3.5.3.jar
2025-06-29 00:26:57,134 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20250220-2013\jars\wagon-provider-api-3.5.3.jar
2025-06-29 00:26:57,135 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.4.8.jre [13])
2025-06-29 00:26:57,135 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\com.google.guava_33.4.8.jre.jar
2025-06-29 00:26:57,135 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.17 [522])
2025-06-29 00:26:57,135 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\slf4j.api_2.0.17.jar
2025-06-29 00:26:57,135 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [24])
2025-06-29 00:26:57,135 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2025-06-29 00:26:57,135 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [27])
2025-06-29 00:26:57,136 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2025-06-29 00:26:57,136 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.9.0 [49])
2025-06-29 00:26:57,136 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.apache.commons.cli_1.9.0.jar
2025-06-29 00:26:57,136 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [50])
2025-06-29 00:26:57,136 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\org.apache.commons.commons-codec_1.16.0.jar
2025-06-29 00:26:57,136 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.3 [14])
2025-06-29 00:26:57,137 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\ASUS\.p2\pool\plugins\com.google.guava.failureaccess_1.0.3.jar
2025-06-29 00:26:57,139 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\ASUS\AppData\Local\Temp\m2e-archetypeGenerator4503038267931199277":
2025-06-29 00:26:57,142 [Worker-42: Launching mavenrun-ff5939c6-9de5-4672-a37b-0d4274243673] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.subrahmanyam.junitdemo -DartifactId=junit-learning -Dversion=0.0.1-SNAPSHOT -Dpackage=com.subrahmanyam.junitdemo.junit_learning -DoutputDirectory="S:\Company Specific\Cognizant\JavaFSE_DeepSkilling" -Dstyle.color=always -U archetype:generate
2025-06-29 00:30:46,396 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' S:\Company Specific\Cognizant\JavaFSE_DeepSkilling\junit-learning\pom.xml
2025-06-29 00:30:47,003 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-06-29 00:30:47,060 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-06-29 00:30:47,141 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2025-06-29 00:30:47,243 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2025-06-29 00:30:47,310 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2025-06-29 00:30:47,327 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2025-06-29 00:30:47,401 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.4.1/maven-jar-plugin-3.4.1.jar
2025-06-29 00:30:47,411 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.4.1/maven-jar-plugin-3.4.1.jar
2025-06-29 00:30:47,489 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2025-06-29 00:30:47,499 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2025-06-29 00:30:47,633 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-io/commons-io/2.11.0/commons-io-2.11.0.pom
2025-06-29 00:30:47,639 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/commons-io/commons-io/2.11.0/commons-io-2.11.0.pom
2025-06-29 00:30:47,725 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/52/commons-parent-52.pom
2025-06-29 00:30:47,739 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/commons/commons-parent/52/commons-parent-52.pom
2025-06-29 00:30:47,818 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.7.2/junit-bom-5.7.2.pom
2025-06-29 00:30:47,824 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/junit/junit-bom/5.7.2/junit-bom-5.7.2.pom
2025-06-29 00:30:47,900 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2025-06-29 00:30:47,909 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2025-06-29 00:30:47,991 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/19/maven-shared-components-19.pom
